ID,USE,ACCESS_TIME,AD,ED,EGRESS_TIME,ALT1,ALT2,ALT3,ALT4,WB,AGE,GENDER,UNO,SERO,VEHICLE,DM1,DM2,DM3,DM4,DM5,EDM1,EDM2,EDM3,EDM4,EDM5
1126,1,2.52,0.504,0.43199999999999994,2.1599999999999997,1,0,0,0,0,30.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1127,3,2.52,0.504,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1128,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1129,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,0,0,22.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1130,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,30.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1131,1,1.7999999999999998,0.36,0.504,2.52,1,0,0,0,1,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1132,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1133,3,2.1599999999999997,0.43199999999999994,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1134,3,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1135,4,1.7999999999999998,0.36,0.43199999999999994,2.1599999999999997,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1136,1,7.199999999999999,1.44,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
1137,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,1,54.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1138,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1139,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1140,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1141,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1142,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1143,4,2.52,0.504,0.576,2.8799999999999994,0,0,0,1,0,30.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1144,4,2.52,0.504,0.576,2.8799999999999994,0,0,0,1,0,40.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1145,4,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1146,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,1,30.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1147,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1148,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,1,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1149,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1150,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,1,30.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1151,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1152,4,3.5999999999999996,0.72,0.144,0.7199999999999999,0,0,0,1,1,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1153,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,54.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1154,1,3.5999999999999996,0.72,0.288,1.4399999999999997,1,0,0,0,1,30.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1155,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1156,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1157,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1158,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1159,2,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,1,0,0,1,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1160,1,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,1,0,0,0,0,22.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1161,4,1.0799999999999998,0.21599999999999997,0.288,1.4399999999999997,0,0,0,1,0,40.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1162,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1163,4,1.0799999999999998,0.21599999999999997,0.072,0.35999999999999993,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1164,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1165,4,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1166,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
1167,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1168,1,1.7999999999999998,0.36,0.072,0.35999999999999993,1,0,0,0,1,40.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1169,1,4.68,0.9359999999999999,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1170,4,5.399999999999999,1.0799999999999998,0.21599999999999997,1.0799999999999998,0,0,0,1,0,30.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1171,3,2.52,0.504,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1172,4,1.0799999999999998,0.21599999999999997,0.43199999999999994,2.1599999999999997,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1173,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1174,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1175,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1176,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1177,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
1178,4,2.52,0.504,1.44,7.199999999999999,0,0,0,1,1,22.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1179,1,8.999999999999998,1.7999999999999998,0.144,0.7199999999999999,1,0,0,0,0,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
1180,4,1.0799999999999998,0.21599999999999997,0.504,2.52,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1181,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1182,4,1.7999999999999998,0.36,1.44,7.199999999999999,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
1183,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1184,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1185,1,5.399999999999999,1.0799999999999998,0.504,2.52,1,0,0,0,1,40.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1186,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1187,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1188,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1189,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1190,4,2.52,0.504,0.21599999999999997,1.0799999999999998,0,0,0,1,1,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1191,3,7.199999999999999,1.44,0.144,0.7199999999999999,0,0,1,0,1,22.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1192,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1193,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1194,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1195,4,19.599999999999998,3.92,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
1196,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1197,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,40.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1198,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1199,2,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,1,0,0,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1200,3,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
1201,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,0,1,22.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1202,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
1203,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1204,3,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,1,0,1,30.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1205,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,1,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1206,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,0,30.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1207,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,54.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1208,3,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1209,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1210,4,4.68,0.9359999999999999,0.504,2.52,0,0,0,1,1,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1211,3,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,1,0,1,22.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
1212,4,3.5999999999999996,0.72,0.43199999999999994,2.1599999999999997,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1213,3,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1214,3,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1215,4,1.4399999999999997,0.288,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1216,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1217,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,1,30.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1218,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1219,2,0.7199999999999999,0.144,0.36,1.7999999999999998,0,1,0,0,1,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1220,4,4.319999999999999,0.8639999999999999,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1221,1,3.5999999999999996,0.72,0.144,0.7199999999999999,1,0,0,0,1,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1222,4,3.5999999999999996,0.72,0.288,1.4399999999999997,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1223,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,0,40.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
1224,4,0.7199999999999999,0.144,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
1225,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1226,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1227,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,30.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1228,4,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1229,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1230,4,7.199999999999999,1.44,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
1231,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,1,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1232,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1233,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1234,2,1.7999999999999998,0.36,0.8639999999999999,4.319999999999999,0,1,0,0,0,30.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1235,1,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
1236,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1237,2,1.7999999999999998,0.36,1.568,7.84,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
1238,4,1.0799999999999998,0.21599999999999997,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1239,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1240,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,1,22.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1241,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1242,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,1,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1243,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1244,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,0,1,1,40.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1245,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,1,30.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1246,4,2.52,0.504,0.576,2.8799999999999994,0,0,0,1,0,54.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1247,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1248,1,1.4399999999999997,0.288,0.72,3.5999999999999996,1,0,0,0,1,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1249,2,3.5999999999999996,0.72,0.72,3.5999999999999996,0,1,0,0,1,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1250,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1251,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,1,40.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1252,4,4.319999999999999,0.8639999999999999,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1253,4,5.0,1.0,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1254,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1255,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1256,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1257,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,0,1,0,40.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1258,4,2.52,0.504,0.9359999999999999,4.68,0,0,0,1,1,40.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1259,4,3.5999999999999996,0.72,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1260,2,2.1599999999999997,0.43199999999999994,0.72,3.5999999999999996,0,1,0,0,1,30.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1261,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
1262,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1263,4,3.5999999999999996,0.72,0.576,2.8799999999999994,0,0,0,1,1,22.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1264,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1265,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1266,3,8.999999999999998,1.7999999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1267,4,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1268,1,5.399999999999999,1.0799999999999998,0.504,2.52,1,0,0,0,0,30.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
1269,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1270,3,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1271,1,4.68,0.9359999999999999,0.576,2.8799999999999994,1,0,0,0,0,22.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1272,4,3.5999999999999996,0.72,0.072,0.35999999999999993,0,0,0,1,1,30.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1273,2,1.7999999999999998,0.36,0.36,1.7999999999999998,0,1,0,0,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1274,4,3.5999999999999996,0.72,0.072,0.35999999999999993,0,0,0,1,0,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1275,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1276,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,1,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1277,4,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,0,0,1,0,40.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1278,3,3.5999999999999996,0.72,1.44,7.199999999999999,0,0,1,0,0,22.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1279,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1280,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1281,3,7.199999999999999,1.44,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1282,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1283,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1284,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1285,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,0,40.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1286,2,3.5999999999999996,0.72,0.72,3.5999999999999996,0,1,0,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1287,4,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,0,0,1,1,40.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1288,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,54.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1289,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,0,40.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1290,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,0,54.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1291,4,1.7999999999999998,0.36,0.576,2.8799999999999994,0,0,0,1,0,54.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1292,4,1.4399999999999997,0.288,0.21599999999999997,1.0799999999999998,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1293,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1294,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1295,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1296,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1297,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1298,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1299,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1300,1,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,1,0,0,0,0,40.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
1301,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1302,3,3.5999999999999996,0.72,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1303,4,3.5999999999999996,0.72,0.072,0.35999999999999993,0,0,0,1,1,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1304,1,5.399999999999999,1.0799999999999998,0.144,0.7199999999999999,1,0,0,0,1,30.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
1305,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,1,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1306,2,2.8799999999999994,0.576,0.72,3.5999999999999996,0,1,0,0,1,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1307,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1308,3,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,1,54.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1309,1,7.199999999999999,1.44,0.36,1.7999999999999998,1,0,0,0,1,22.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1310,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1311,3,7.199999999999999,1.44,1.44,7.199999999999999,0,0,1,0,0,30.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1312,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1313,1,0.7199999999999999,0.144,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
