ID,AGE,USE,ACCESS_DISTANCE,EGRESS_DISTANCE,ACCESS_TIME,EGRESS_TIME,ALT1,ALT2,ALT3,ALT4,WB,GENDER,UNO,SERO,VEHICLE,DM1,DM2,DM3,DM4,DM5,DM6,DE1,DE2,DE3,DE4,DE5,DE6
670,22.0,2,0.75,0.75,20,10,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
671,54.0,2,0.3,0.3,5,10,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
672,54.0,4,0.75,0.75,5,10,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
673,22.0,4,3.25,0.75,10,5,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
674,54.0,3,1.25,0.3,15,3,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
675,30.0,4,0.75,0.75,10,5,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
676,30.0,1,0.75,0.3,5,2,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
677,22.0,3,0.75,3.75,5,30,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
678,22.0,1,5.0,0.3,10,2,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
679,22.0,4,0.75,1.25,20,30,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
680,22.0,3,0.75,0.75,5,10,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
681,22.0,3,0.75,1.25,10,20,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
682,65.0,4,5.0,4.25,25,10,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
683,54.0,4,2.25,4.75,10,15,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
684,30.0,1,2.25,3.75,10,15,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
685,22.0,4,0.3,2.25,10,15,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
686,40.0,4,5.0,0.3,60,5,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
687,30.0,3,1.75,2.25,5,10,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
688,22.0,3,0.3,0.3,2,20,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
689,22.0,3,0.3,0.3,5,10,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
690,30.0,4,3.75,0.3,10,2,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
691,54.0,1,0.75,5.0,3,90,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
692,22.0,2,0.3,3.25,5,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
693,22.0,2,0.75,0.75,15,5,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
694,30.0,1,0.3,0.3,10,10,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
695,22.0,4,2.25,0.3,20,7,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
696,40.0,3,1.75,1.25,10,10,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
697,40.0,4,0.3,0.3,5,5,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
698,30.0,1,0.75,0.3,10,2,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
699,22.0,4,0.3,1.75,2,6,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
700,40.0,1,0.3,0.3,5,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
701,22.0,2,0.3,0.3,1,5,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
702,22.0,3,5.0,0.75,30,15,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
703,22.0,3,1.75,0.75,15,30,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
704,22.0,4,0.75,0.3,5,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
705,22.0,3,1.25,0.75,10,5,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
706,30.0,4,0.75,0.75,10,10,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
707,40.0,4,1.25,1.25,5,10,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
708,22.0,4,0.75,0.75,15,19,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
709,54.0,4,1.25,0.75,5,15,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
710,30.0,2,0.3,5.0,15,20,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
711,22.0,1,0.75,0.3,5,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
712,22.0,4,0.75,0.3,10,2,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
713,40.0,4,5.0,0.3,30,5,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
714,40.0,4,5.0,5.0,15,60,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
715,22.0,4,0.3,0.3,5,5,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
716,22.0,4,0.3,3.25,2,20,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
717,22.0,3,0.3,0.3,7,5,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
718,65.0,4,2.25,1.75,15,20,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
719,40.0,3,2.25,0.75,10,5,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
720,22.0,4,0.3,1.25,5,15,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
721,22.0,4,1.75,5.0,7,30,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
722,30.0,4,1.25,0.3,15,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
723,54.0,4,0.3,0.3,6,3,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
724,30.0,2,1.75,2.25,10,30,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
725,22.0,3,0.75,0.75,10,15,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
726,30.0,4,0.3,4.75,2,5,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
727,40.0,3,0.75,0.75,5,5,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
728,22.0,4,1.25,0.3,15,5,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
729,30.0,2,0.75,0.75,10,10,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
730,30.0,2,1.75,4.25,20,30,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
731,30.0,4,0.75,0.75,10,10,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
732,40.0,4,0.75,0.75,10,10,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
733,22.0,4,0.75,0.75,2,3,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
734,22.0,3,0.75,2.25,10,15,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
735,22.0,3,0.75,0.3,5,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
736,54.0,4,0.3,0.3,5,5,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
737,30.0,3,1.75,1.75,5,15,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
738,22.0,4,0.75,0.75,15,10,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
739,30.0,4,0.75,0.3,15,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
740,30.0,2,5.0,4.75,30,15,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
741,65.0,4,0.75,0.3,10,5,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
742,30.0,3,0.75,0.3,10,2,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
743,22.0,4,0.75,0.75,5,10,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
744,30.0,4,1.25,0.3,15,2,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
745,22.0,3,1.75,0.75,15,17,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
746,22.0,4,1.25,0.75,10,12,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
747,30.0,3,3.25,0.3,10,5,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
748,22.0,1,3.75,0.75,40,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
749,22.0,4,0.3,0.3,10,5,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
750,30.0,4,1.25,0.3,5,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
751,22.0,3,0.3,0.3,5,4,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
752,54.0,4,0.3,5.0,5,40,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
753,22.0,4,0.3,0.3,5,3,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
754,30.0,4,0.75,0.3,5,5,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
755,30.0,4,1.25,5.0,15,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
756,30.0,4,0.3,0.3,5,5,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
757,30.0,3,0.75,0.75,10,10,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
758,22.0,3,2.75,2.75,12,17,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
759,22.0,3,0.3,0.3,5,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
760,22.0,4,0.75,0.3,5,5,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
761,22.0,4,0.75,0.75,5,3,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
762,22.0,2,0.3,4.25,3,20,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
763,30.0,2,0.3,3.25,10,15,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
764,22.0,4,0.3,5.0,2,30,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
765,22.0,2,0.3,2.75,2,10,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
766,30.0,1,1.25,1.25,10,10,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
767,40.0,4,5.0,5.0,120,30,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
768,22.0,3,0.75,0.3,10,5,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
769,40.0,3,3.25,0.3,10,2,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
770,22.0,3,0.75,2.25,5,10,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
771,54.0,4,5.0,0.75,30,5,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
772,40.0,3,4.75,1.75,15,20,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
773,40.0,3,5.0,0.3,20,2,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
774,22.0,4,0.3,0.3,5,5,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
775,22.0,1,0.75,5.0,5,60,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
776,40.0,4,5.0,0.75,30,10,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
777,22.0,4,3.75,1.25,20,20,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
778,65.0,4,0.3,0.3,10,5,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
779,22.0,4,0.75,0.3,3,5,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
780,22.0,3,0.3,0.3,10,10,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
781,30.0,2,3.25,0.3,15,3,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
782,30.0,4,5.0,0.75,15,5,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
783,22.0,3,0.3,0.75,5,5,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
784,22.0,1,5.0,0.3,25,5,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
785,22.0,3,2.25,0.75,15,5,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
786,22.0,1,2.25,0.3,4,3,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
787,30.0,4,1.25,1.75,15,10,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
788,22.0,4,1.25,0.3,20,2,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
789,30.0,3,0.3,0.3,2,2,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
790,22.0,4,0.75,0.75,5,10,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
791,22.0,2,0.3,0.75,3,5,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
792,22.0,1,0.3,0.3,5,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
793,22.0,3,1.25,0.75,15,5,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
794,22.0,4,0.3,2.75,3,15,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
795,30.0,4,4.75,0.3,10,5,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
796,30.0,3,0.3,4.25,5,20,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
797,30.0,3,0.3,0.3,5,5,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
798,22.0,3,5.0,1.75,90,10,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
799,22.0,4,0.3,5.0,2,20,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
800,22.0,4,0.75,0.3,10,5,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
801,22.0,3,0.3,0.3,5,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
802,30.0,2,0.3,0.75,1,10,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
803,65.0,4,0.3,5.0,3,20,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
804,65.0,4,5.0,1.75,40,15,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
805,22.0,4,0.75,4.75,10,5,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
806,40.0,1,3.75,0.3,20,5,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
807,22.0,3,1.75,0.75,15,10,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
808,40.0,3,0.3,0.3,4,7,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
809,22.0,4,0.3,0.75,5,10,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
810,30.0,4,4.75,1.25,12,12,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
811,40.0,4,1.25,0.3,15,2,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
812,22.0,1,1.75,0.3,5,2,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
813,22.0,4,0.3,0.3,10,5,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
814,40.0,2,0.75,2.75,10,15,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
815,40.0,4,0.3,0.75,4,7,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
816,22.0,4,0.75,0.75,10,5,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
817,30.0,4,0.75,0.75,10,15,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
818,40.0,1,5.0,5.0,15,10,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
819,22.0,4,1.25,0.75,20,10,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
820,30.0,4,1.25,5.0,7,25,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
821,22.0,4,2.25,0.3,5,5,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
822,22.0,3,0.75,1.25,10,15,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
823,22.0,4,5.0,0.3,30,5,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
824,22.0,4,0.75,0.3,20,5,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
825,22.0,4,1.25,3.75,20,15,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
826,22.0,4,0.3,0.75,4,5,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
827,22.0,4,0.3,0.3,5,5,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
828,22.0,4,0.3,0.3,5,2,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
829,22.0,3,0.3,0.3,5,5,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
830,22.0,3,2.75,0.75,15,15,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
831,54.0,4,0.3,0.3,10,5,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
832,30.0,4,5.0,5.0,30,20,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
833,30.0,2,5.0,1.75,30,5,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
834,40.0,1,0.75,0.3,15,5,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
835,30.0,4,1.75,0.3,5,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
836,30.0,3,1.75,4.75,10,30,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
837,30.0,4,4.75,0.75,20,5,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
838,22.0,3,1.25,0.75,20,15,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
839,22.0,4,0.3,0.3,2,5,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
840,40.0,3,1.75,0.3,8,2,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
841,30.0,1,0.3,0.3,10,2,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
842,22.0,4,0.3,0.75,2,10,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
843,22.0,4,1.75,0.3,5,5,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
844,30.0,4,0.3,0.75,10,10,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
845,30.0,2,5.0,1.25,30,25,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
846,30.0,4,0.3,0.3,5,5,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
847,30.0,4,0.75,0.3,5,2,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
848,30.0,4,2.25,2.25,7,15,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
849,22.0,4,0.3,0.3,3,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
850,22.0,4,0.75,1.75,5,10,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
851,30.0,3,0.3,0.3,10,10,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
852,22.0,3,2.75,1.75,5,10,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
853,22.0,4,1.25,1.75,10,15,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
854,40.0,1,0.75,0.75,10,10,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
855,22.0,4,4.75,4.75,20,10,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
856,30.0,3,0.75,1.25,10,12,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
857,54.0,4,1.25,1.25,15,15,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
858,54.0,1,5.0,1.75,30,10,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
859,40.0,3,0.3,0.75,5,5,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
860,40.0,1,0.75,0.3,6,5,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
861,40.0,4,0.75,0.3,5,5,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
862,22.0,4,4.25,0.3,15,5,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
863,30.0,4,0.75,0.75,5,7,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
864,22.0,4,0.3,0.75,2,10,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
865,22.0,3,0.3,0.3,7,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
866,40.0,4,0.3,1.25,2,7,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
867,65.0,4,0.3,0.3,5,2,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
868,22.0,3,3.25,0.3,10,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
869,22.0,1,1.75,1.75,15,15,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
870,22.0,1,4.25,0.3,15,2,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
871,30.0,1,1.25,0.3,30,5,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
872,30.0,3,0.75,0.75,10,15,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
873,22.0,3,0.75,0.75,5,7,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
874,30.0,3,0.3,0.3,5,5,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
875,40.0,4,2.75,5.0,20,50,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
876,30.0,4,1.25,0.3,10,2,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
877,30.0,3,1.75,1.75,10,10,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
878,30.0,4,0.75,0.3,15,15,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
879,22.0,4,2.25,0.3,10,5,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
880,30.0,1,3.75,5.0,5,60,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
881,22.0,3,0.3,0.3,5,5,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
882,30.0,4,0.3,0.3,3,3,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
883,30.0,4,0.3,0.3,2,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
884,30.0,4,0.75,2.25,8,5,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
885,30.0,4,0.3,0.75,5,7,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
886,22.0,3,0.75,5.0,10,30,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
887,22.0,3,1.25,0.3,15,5,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
888,30.0,4,0.3,0.3,5,5,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
889,22.0,1,0.75,0.3,15,3,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
890,22.0,4,0.3,0.3,5,10,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
891,22.0,2,0.75,0.3,5,5,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
892,30.0,4,5.0,0.3,5,2,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
