ID,USE_BICYCLE,ACCESS_TIME,EGRESS_TIME,GENDER,Alt1,ALT2,ALT3,ALT4,UNO,SERO,USE,ACCESS_DISTANCE,EGRESS-DISTANCE,EGRESS_DISTANCE,ALT1,WB
911,4,39.199999999999996,15.0,0,0,0,0,1,1,0,4,1.25,2.75,2.75,0,0
912,3,3.5999999999999996,1.7999999999999998,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,1
913,3,3.5999999999999996,3.5999999999999996,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,1
914,4,1.7999999999999998,5.399999999999999,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
915,3,1.7999999999999998,3.5999999999999996,0,0,0,1,0,1,0,3,0.5,0.75,0.75,0,1
916,3,7.199999999999999,3.5999999999999996,1,0,0,1,0,1,0,3,1.25,0.75,0.75,0,1
917,3,1.7999999999999998,1.0799999999999998,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,1
918,3,3.5999999999999996,7.199999999999999,1,0,0,1,0,1,0,3,0.75,1.75,1.75,0,1
919,4,1.7999999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
920,3,3.5999999999999996,1.7999999999999998,0,0,0,1,0,1,0,3,0.75,0.5,0.5,0,1
921,2,98.0,1.7999999999999998,1,0,1,0,0,1,0,2,5.0,0.5,0.5,0,1
922,4,1.7999999999999998,3.5999999999999996,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
923,1,7.199999999999999,3.5999999999999996,1,1,0,0,0,1,0,1,0.75,0.5,0.5,1,0
924,2,26.7,3.5999999999999996,1,0,1,0,0,1,0,2,2.75,0.75,0.75,0,0
925,3,1.7999999999999998,15.0,0,0,0,1,0,1,0,3,0.5,3.25,3.25,0,0
926,4,1.7999999999999998,0.7199999999999999,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
927,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
928,1,39.199999999999996,1.7999999999999998,0,1,0,0,0,1,0,1,0.75,0.5,0.5,1,1
929,3,18.69,1.7999999999999998,0,0,0,1,0,1,0,3,1.75,0.75,0.75,0,0
930,4,0.7199999999999999,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
931,2,39.199999999999996,1.7999999999999998,1,0,1,0,0,1,0,2,4.75,0.5,0.5,0,1
932,3,39.199999999999996,1.0799999999999998,0,0,0,1,0,1,0,3,1.25,0.5,0.5,0,1
933,3,5.399999999999999,58.8,0,0,0,1,0,1,0,3,1.75,2.75,2.75,0,1
934,4,3.5999999999999996,26.7,0,0,0,0,1,1,0,4,0.5,1.75,1.75,0,1
935,3,1.7999999999999998,3.5999999999999996,0,0,0,1,0,1,0,3,0.5,0.75,0.75,0,0
936,3,26.7,26.7,0,0,0,1,0,1,0,3,2.25,1.75,1.75,0,0
937,4,1.7999999999999998,66.69999999999999,0,0,0,0,1,1,0,4,0.5,5.0,5.0,0,0
938,4,0.7199999999999999,0.7199999999999999,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
939,4,0.7199999999999999,3.5999999999999996,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
940,4,1.7999999999999998,0.7199999999999999,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,0
941,3,19.599999999999998,1.7999999999999998,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,0
942,4,0.7199999999999999,19.599999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
943,2,1.7999999999999998,40.05,1,0,1,0,0,1,0,2,0.5,2.25,2.25,0,1
944,4,3.5999999999999996,6.0,1,0,0,0,1,1,0,4,1.25,1.25,1.25,0,0
945,4,3.5999999999999996,2.0,0,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
946,3,39.199999999999996,2.8799999999999994,1,0,0,1,0,1,0,3,1.75,1.25,1.25,0,1
947,1,19.599999999999998,1.7999999999999998,1,1,0,0,0,1,0,1,2.75,0.5,0.5,1,0
948,1,1.7999999999999998,1.7999999999999998,1,1,0,0,0,1,0,1,0.5,0.5,0.5,1,0
949,4,58.8,1.7999999999999998,0,0,0,0,1,1,0,4,4.25,0.75,0.75,0,1
950,2,1.7999999999999998,58.8,1,0,1,0,0,1,0,2,0.5,4.25,4.25,0,0
951,3,5.399999999999999,13.35,0,0,0,1,0,1,0,3,0.75,1.25,1.25,0,0
952,4,3.5999999999999996,3.5999999999999996,1,0,0,0,1,1,0,4,1.75,1.75,1.75,0,1
953,4,7.199999999999999,1.7999999999999998,1,0,0,0,1,1,0,4,1.25,0.5,0.5,0,1
954,4,11.760000000000002,53.4,0,0,0,0,1,1,0,4,1.75,5.0,5.0,0,0
955,1,3.5999999999999996,1.0799999999999998,0,1,0,0,0,1,0,1,0.5,0.5,0.5,1,0
956,4,26.7,0.7199999999999999,0,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
957,1,3.5999999999999996,1.7999999999999998,1,1,0,0,0,1,0,1,0.75,0.5,0.5,1,1
958,1,2.8799999999999994,1.4399999999999997,1,1,0,0,0,1,0,1,0.75,0.5,0.5,1,0
959,4,58.8,5.399999999999999,0,0,0,0,1,1,0,4,3.25,1.25,1.25,0,0
960,3,3.5999999999999996,3.5999999999999996,0,0,0,1,0,1,0,3,0.75,0.75,0.75,0,0
961,4,26.7,3.5999999999999996,1,0,0,0,1,1,0,4,1.25,0.75,0.75,0,0
962,3,5.399999999999999,0.7199999999999999,1,0,0,1,0,1,0,3,0.75,0.5,0.5,0,1
963,3,7.199999999999999,3.5999999999999996,1,0,0,1,0,1,0,3,1.25,0.75,0.75,0,1
964,4,40.05,39.199999999999996,1,0,0,0,1,1,0,4,5.0,2.75,2.75,0,1
965,4,1.7999999999999998,3.5999999999999996,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
966,4,1.7999999999999998,3.5999999999999996,1,0,0,0,1,1,0,4,0.5,1.75,1.75,0,1
967,4,3.5999999999999996,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
968,4,3.5999999999999996,5.399999999999999,1,0,0,0,1,1,0,4,1.75,1.75,1.75,0,1
969,3,26.7,3.5999999999999996,1,0,0,1,0,1,0,3,1.25,0.5,0.5,0,1
970,3,3.5999999999999996,1.7999999999999998,1,0,0,1,0,1,0,3,0.75,0.5,0.5,0,0
971,3,3.5999999999999996,1.7999999999999998,1,0,0,1,0,1,0,3,1.25,0.5,0.5,0,0
972,1,1.7999999999999998,1.7999999999999998,1,1,0,0,0,1,0,1,0.5,0.5,0.5,1,0
973,1,0.7199999999999999,1.7999999999999998,1,1,0,0,0,1,0,1,0.5,0.5,0.5,1,1
974,4,0.7199999999999999,3.5999999999999996,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
975,3,15.0,0.7199999999999999,1,0,0,1,0,1,0,3,5.0,0.5,0.5,0,0
976,3,1.7999999999999998,78.39999999999999,1,0,0,1,0,1,0,3,0.5,4.75,4.75,0,1
977,4,3.5999999999999996,1.7999999999999998,1,0,0,0,1,1,0,4,1.25,0.5,0.5,0,1
978,3,3.5999999999999996,3.5999999999999996,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,0
979,3,58.8,5.399999999999999,1,0,0,1,0,1,0,3,3.75,1.25,1.25,0,1
980,4,3.5999999999999996,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,1.25,1.25,0,0
981,2,3.5999999999999996,3.5999999999999996,0,0,1,0,0,1,0,2,0.75,0.5,0.5,0,0
982,4,1.7999999999999998,58.8,1,0,0,0,1,1,0,4,0.5,2.25,2.25,0,0
983,3,1.7999999999999998,1.7999999999999998,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
984,2,1.0799999999999998,39.199999999999996,1,0,1,0,0,1,0,2,0.5,1.25,1.25,0,1
985,4,0.35999999999999993,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
986,4,3.5999999999999996,53.4,0,0,0,0,1,1,0,4,0.75,5.0,5.0,0,0
987,4,0.7199999999999999,3.5999999999999996,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
988,4,5.399999999999999,3.5999999999999996,0,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
989,3,26.7,1.7999999999999998,1,0,0,1,0,1,0,3,2.25,0.5,0.5,0,0
990,4,3.5999999999999996,0.35999999999999993,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
991,3,53.4,66.75,0,0,0,1,0,1,0,3,1.25,2.75,2.75,0,0
992,4,1.7999999999999998,0.7199999999999999,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
993,4,0.7199999999999999,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
994,2,3.5999999999999996,5.399999999999999,0,0,1,0,0,1,0,2,0.75,1.25,1.25,0,0
995,3,40.05,3.5999999999999996,1,0,0,1,0,1,0,3,2.25,0.75,0.75,0,0
996,3,10.0,0.7199999999999999,1,0,0,1,0,1,0,3,2.75,0.5,0.5,0,0
997,3,27.44,3.5999999999999996,0,0,0,1,0,1,0,3,1.75,0.75,0.75,0,0
998,4,0.7199999999999999,0.7199999999999999,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
999,1,1.7999999999999998,1.7999999999999998,1,1,0,0,0,1,0,1,0.5,0.5,0.5,1,0
1000,4,1.7999999999999998,3.5999999999999996,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
1001,4,1.7999999999999998,0.7199999999999999,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1002,3,19.599999999999998,1.7999999999999998,1,0,0,1,0,1,0,3,1.75,0.75,0.75,0,1
1003,4,1.7999999999999998,3.5999999999999996,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
1004,4,0.7199999999999999,3.5999999999999996,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
1005,2,1.7999999999999998,18.69,0,0,1,0,0,1,0,2,0.5,3.75,3.75,0,0
1006,2,1.7999999999999998,7.0,0,0,1,0,0,1,0,2,0.5,2.25,2.25,0,0
1007,4,3.5999999999999996,0.7199999999999999,0,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
1008,4,26.7,1.7999999999999998,0,0,0,0,1,1,0,4,4.25,0.75,0.75,0,0
1009,4,1.7999999999999998,13.35,1,0,0,0,1,1,0,4,0.5,1.25,1.25,0,1
1010,3,40.05,3.5999999999999996,1,0,0,1,0,1,0,3,3.75,1.25,1.25,0,0
1011,1,26.7,45.39,0,1,0,0,0,1,0,1,5.0,5.0,5.0,1,0
1012,3,53.4,26.7,1,0,0,1,0,1,0,3,5.0,2.75,2.75,0,0
1013,4,1.7999999999999998,3.5999999999999996,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
1014,4,66.69999999999999,53.4,1,0,0,0,1,1,0,4,2.75,3.25,3.25,0,0
1015,4,7.199999999999999,3.5999999999999996,1,0,0,0,1,1,0,4,1.75,1.25,1.25,0,1
1016,3,19.599999999999998,7.199999999999999,1,0,0,1,0,1,0,3,0.5,1.75,1.75,0,0
1017,4,5.399999999999999,0.7199999999999999,1,0,0,0,1,1,0,4,1.75,0.5,0.5,0,0
1018,2,1.7999999999999998,1.0799999999999998,1,0,1,0,0,1,0,2,0.5,0.5,0.5,0,0
1019,4,1.0799999999999998,40.05,0,0,0,0,1,1,0,4,0.5,5.0,5.0,0,0
1020,3,3.0,4.68,1,0,0,1,0,1,0,3,0.75,1.25,1.25,0,0
1021,4,78.39999999999999,3.5999999999999996,1,0,0,0,1,1,0,4,5.0,1.75,1.75,0,1
1022,3,1.7999999999999998,1.7999999999999998,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,1
1023,4,1.0799999999999998,39.199999999999996,0,0,0,0,1,1,0,4,0.5,2.75,2.75,0,0
1024,2,3.5999999999999996,1.7999999999999998,1,0,1,0,0,1,0,2,0.75,0.5,0.5,0,0
1025,4,40.05,40.05,0,0,0,0,1,1,0,4,4.25,2.75,2.75,0,0
1026,1,10.0,5.399999999999999,1,1,0,0,0,1,0,1,3.75,1.75,1.75,1,1
1027,3,40.05,15.0,1,0,0,1,0,1,0,3,3.75,4.25,4.25,0,0
1028,4,20.0,1.7999999999999998,0,0,0,0,1,1,0,4,5.0,0.5,0.5,0,0
1029,4,3.5999999999999996,7.199999999999999,0,0,0,0,1,1,0,4,0.75,2.25,2.25,0,0
1030,1,1.7999999999999998,0.7199999999999999,1,1,0,0,0,1,0,1,0.5,0.5,0.5,1,0
1031,1,5.399999999999999,0.35999999999999993,1,1,0,0,0,1,0,1,2.75,0.5,0.5,1,0
1032,2,0.35999999999999993,19.599999999999998,1,0,1,0,0,1,0,2,0.5,0.75,0.75,0,0
1033,3,2.8799999999999994,3.5999999999999996,1,0,0,1,0,1,0,3,0.5,0.75,0.75,0,0
1034,4,1.7999999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1035,3,19.599999999999998,1.7999999999999998,1,0,0,1,0,1,0,3,1.75,0.75,0.75,0,0
1036,1,3.5999999999999996,53.4,1,1,0,0,0,1,0,1,1.25,5.0,5.0,1,1
1037,4,5.0,1.7999999999999998,0,0,0,0,1,1,0,4,1.75,0.5,0.5,0,0
1038,3,0.7199999999999999,0.7199999999999999,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,1
1039,4,26.7,26.7,1,0,0,0,1,1,0,4,1.75,1.75,1.75,0,1
1040,3,50.025,66.69999999999999,0,0,0,1,0,1,0,3,3.75,4.75,4.75,0,1
1041,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
1042,3,26.7,26.7,1,0,0,1,0,1,0,3,2.25,2.25,2.25,0,1
1043,3,39.199999999999996,3.5999999999999996,1,0,0,1,0,1,0,3,2.75,1.25,1.25,0,0
1044,4,1.7999999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1045,4,50.025,1.7999999999999998,1,0,0,0,1,1,0,4,3.75,0.5,0.5,0,0
1046,4,8.999999999999998,3.5999999999999996,0,0,0,0,1,1,0,4,1.75,1.75,1.75,0,0
1047,4,39.199999999999996,3.5999999999999996,1,0,0,0,1,1,0,4,1.25,0.5,0.5,0,1
1048,1,10.0,1.7999999999999998,1,1,0,0,0,1,0,1,2.75,0.75,0.75,1,0
1049,4,1.7999999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1050,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1051,3,7.199999999999999,1.7999999999999998,1,0,0,1,0,1,0,3,1.25,0.5,0.5,0,1
1052,1,26.7,1.7999999999999998,1,1,0,0,0,1,0,1,1.75,0.5,0.5,1,1
1053,4,1.7999999999999998,26.7,0,0,0,0,1,1,0,4,0.5,2.25,2.25,0,1
1054,3,1.7999999999999998,16.674999999999997,0,0,0,1,0,1,0,3,0.5,1.75,1.75,0,1
1055,4,26.7,5.0,0,0,0,0,1,1,0,4,2.75,0.75,0.75,0,0
1056,4,1.7999999999999998,3.5999999999999996,0,0,0,0,1,1,0,4,0.75,0.75,0.75,0,1
1057,3,0.7199999999999999,0.7199999999999999,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
1058,4,13.35,3.5999999999999996,1,0,0,0,1,1,0,4,2.25,1.25,1.25,0,1
1059,4,1.7999999999999998,1.4399999999999997,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
1060,4,39.199999999999996,3.5999999999999996,1,0,0,0,1,1,0,4,2.25,2.25,2.25,0,1
1061,2,1.0799999999999998,1.7999999999999998,1,0,1,0,0,1,0,2,0.5,0.5,0.5,0,1
1062,4,3.5999999999999996,1.4399999999999997,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1063,3,3.5999999999999996,5.399999999999999,1,0,0,1,0,1,0,3,0.75,1.25,1.25,0,0
1064,3,1.7999999999999998,2.52,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,1
1065,4,1.0799999999999998,3.5999999999999996,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
1066,3,3.5999999999999996,26.7,1,0,0,1,0,1,0,3,0.75,1.25,1.25,0,0
1067,4,2.8799999999999994,1.4399999999999997,0,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
1068,4,3.5999999999999996,10.0,0,0,0,0,1,1,0,4,1.25,2.75,2.75,0,0
1069,2,1.7999999999999998,66.75,1,0,1,0,0,1,0,2,0.5,3.75,3.75,0,0
1070,4,0.7199999999999999,98.0,1,0,0,0,1,1,0,4,0.5,5.0,5.0,0,1
1071,3,2.52,5.399999999999999,0,0,0,1,0,1,0,3,0.5,0.75,0.75,0,0
1072,4,0.7199999999999999,3.5999999999999996,1,0,0,0,1,1,0,4,0.5,1.75,1.75,0,0
1073,1,33.349999999999994,1.7999999999999998,1,1,0,0,0,1,0,1,1.75,0.5,0.5,1,0
1074,2,70.56,4.68,1,0,1,0,0,1,0,2,2.75,1.75,1.75,0,0
1075,4,0.7199999999999999,58.8,1,0,0,0,1,1,0,4,0.5,3.25,3.25,0,1
1076,4,3.5999999999999996,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
1077,3,3.5999999999999996,3.5999999999999996,0,0,0,1,0,1,0,3,0.75,0.75,0.75,0,0
1078,1,5.399999999999999,1.7999999999999998,0,1,0,0,0,1,0,1,1.25,0.5,0.5,1,0
1079,4,3.5999999999999996,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1080,3,3.5999999999999996,33.349999999999994,1,0,0,1,0,1,0,3,1.25,2.75,2.75,0,1
1081,1,10.0,1.7999999999999998,0,1,0,0,0,1,0,1,1.25,0.5,0.5,1,0
1082,4,1.7999999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1083,3,7.199999999999999,1.7999999999999998,1,0,0,1,0,1,0,3,1.25,0.5,0.5,0,1
1084,3,3.5999999999999996,3.5999999999999996,0,0,0,1,0,1,0,3,0.75,0.75,0.75,0,1
1085,1,26.7,3.5999999999999996,0,1,0,0,0,1,0,1,2.75,0.75,0.75,1,1
1086,1,39.199999999999996,0.7199999999999999,1,1,0,0,0,1,0,1,1.25,0.5,0.5,1,0
1087,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1088,4,3.5999999999999996,3.5999999999999996,0,0,0,0,1,1,0,4,0.75,0.75,0.75,0,0
1089,2,53.4,3.5999999999999996,0,0,1,0,0,1,0,2,5.0,0.75,0.75,0,1
1090,4,1.0799999999999998,10.005,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
1091,3,39.199999999999996,39.199999999999996,1,0,0,1,0,1,0,3,2.75,2.75,2.75,0,1
1092,4,1.7999999999999998,1.4399999999999997,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1093,3,1.0799999999999998,26.7,1,0,0,1,0,1,0,3,0.5,1.75,1.75,0,1
1094,3,58.8,27.44,1,0,0,1,0,1,0,3,3.75,1.75,1.75,0,1
1095,1,3.5999999999999996,3.5999999999999996,0,1,0,0,0,1,0,1,0.75,0.75,0.75,1,0
1096,4,1.7999999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1097,4,1.7999999999999998,10.0,1,0,0,0,1,1,0,4,0.5,2.75,2.75,0,1
1098,3,1.7999999999999998,3.5999999999999996,0,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
1099,3,2.8799999999999994,1.7999999999999998,0,0,0,1,0,1,0,3,0.75,0.5,0.5,0,0
1100,1,0.7199999999999999,0.35999999999999993,1,1,0,0,0,1,0,1,0.5,0.5,0.5,1,0
1101,4,15.0,3.5999999999999996,0,0,0,0,1,1,0,4,3.75,0.75,0.75,0,1
1102,4,10.0,26.7,0,0,0,0,1,1,0,4,2.25,1.75,1.75,0,0
1103,4,5.399999999999999,0.7199999999999999,1,0,0,0,1,1,0,4,1.25,0.5,0.5,0,0
1104,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1105,4,4.68,7.199999999999999,1,0,0,0,1,1,0,4,1.25,1.25,1.25,0,0
1106,1,33.349999999999994,1.7999999999999998,1,1,0,0,0,1,0,1,0.5,0.5,0.5,1,1
1107,4,1.7999999999999998,3.5999999999999996,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
1108,2,2.8799999999999994,26.7,0,0,1,0,0,1,0,2,0.5,2.25,2.25,0,0
1109,3,7.199999999999999,3.5999999999999996,1,0,0,1,0,1,0,3,1.75,0.75,0.75,0,1
1110,1,78.39999999999999,0.7199999999999999,1,1,0,0,0,1,0,1,5.0,0.5,0.5,1,0
1111,3,39.199999999999996,3.5999999999999996,1,0,0,1,0,1,0,3,4.25,0.75,0.75,0,1
1112,3,1.7999999999999998,3.5999999999999996,1,0,0,1,0,1,0,3,0.5,0.75,0.75,0,1
1113,1,3.5999999999999996,1.0799999999999998,1,1,0,0,0,1,0,1,0.75,0.5,0.5,1,1
1114,1,3.5999999999999996,58.8,1,1,0,0,0,1,0,1,0.75,3.75,3.75,1,1
1115,3,1.7999999999999998,39.199999999999996,1,0,0,1,0,1,0,3,0.5,3.25,3.25,0,0
1116,1,2.52,10.0,0,1,0,0,0,1,0,1,0.75,2.25,2.25,1,0
1117,2,0.7199999999999999,13.35,0,0,1,0,0,1,0,2,0.5,2.25,2.25,0,0
1118,1,58.8,0.35999999999999993,1,1,0,0,0,1,0,1,1.25,0.5,0.5,1,1
1119,4,0.35999999999999993,0.35999999999999993,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1120,3,39.199999999999996,3.5999999999999996,1,0,0,1,0,1,0,3,3.25,0.75,0.75,0,0
1121,4,40.05,0.35999999999999993,1,0,0,0,1,1,0,4,2.75,0.5,0.5,0,0
1122,2,0.7199999999999999,1.7999999999999998,1,0,1,0,0,1,0,2,0.5,0.5,0.5,0,0
1123,3,19.599999999999998,0.7199999999999999,1,0,0,1,0,1,0,3,1.25,0.5,0.5,0,1
1124,4,3.5999999999999996,3.5999999999999996,0,0,0,0,1,1,0,4,0.75,0.75,0.75,0,0
1125,4,1.7999999999999998,3.5999999999999996,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
1126,3,5.399999999999999,7.199999999999999,1,0,0,1,0,1,0,3,1.25,1.75,1.75,0,1
1127,4,39.199999999999996,0.7199999999999999,1,0,0,0,1,1,0,4,1.25,0.5,0.5,0,1
1128,4,1.7999999999999998,1.4399999999999997,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1129,1,39.199999999999996,1.7999999999999998,1,1,0,0,0,1,0,1,2.75,0.75,0.75,1,1
1130,3,3.5999999999999996,1.7999999999999998,1,0,0,1,0,1,0,3,0.75,0.5,0.5,0,0
1131,4,3.5999999999999996,3.5999999999999996,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1132,3,1.7999999999999998,3.5999999999999996,1,0,0,1,0,1,0,3,0.5,0.75,0.75,0,0
1133,4,1.7999999999999998,0.7199999999999999,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1134,4,3.5999999999999996,1.4399999999999997,0,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
1135,1,7.199999999999999,1.4399999999999997,0,1,0,0,0,1,0,1,0.75,0.5,0.5,1,0
1136,4,1.7999999999999998,5.399999999999999,0,0,0,0,1,1,0,4,0.5,1.25,1.25,0,1
1137,3,3.5999999999999996,8.0,1,0,0,1,0,1,0,3,0.75,1.25,1.25,0,1
1138,4,40.05,3.5999999999999996,0,0,0,0,1,1,0,4,2.25,0.5,0.5,0,1
1139,3,40.05,1.7999999999999998,0,0,0,1,0,1,0,3,4.25,0.5,0.5,0,1
1140,4,16.674999999999997,3.5999999999999996,1,0,0,0,1,1,0,4,2.75,0.75,0.75,0,0
1141,3,40.05,3.5999999999999996,0,0,0,1,0,1,0,3,4.75,0.75,0.75,0,1
1142,4,1.7999999999999998,1.4399999999999997,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1143,2,1.7999999999999998,26.7,1,0,1,0,0,1,0,2,0.5,1.25,1.25,0,1
1144,3,20.0,98.0,1,0,0,1,0,1,0,3,5.0,5.0,5.0,0,0
1145,4,1.7999999999999998,2.52,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1146,2,1.0799999999999998,2.1599999999999997,1,0,1,0,0,1,0,2,0.5,0.75,0.75,0,0
1147,4,3.5999999999999996,58.8,1,0,0,0,1,1,0,4,0.5,2.75,2.75,0,0
1148,1,3.5999999999999996,3.5999999999999996,1,1,0,0,0,1,0,1,0.75,0.75,0.75,1,0
1149,4,2.52,13.35,0,0,0,0,1,1,0,4,0.5,1.75,1.75,0,1
1150,2,1.7999999999999998,3.5999999999999996,1,0,1,0,0,1,0,2,0.5,0.75,0.75,0,0
1151,4,1.7999999999999998,1.0799999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
1152,4,1.7999999999999998,0.7199999999999999,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1153,4,0.7199999999999999,0.7199999999999999,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1154,2,13.35,0.7199999999999999,0,0,1,0,0,1,0,2,1.25,0.5,0.5,0,1
1155,2,15.0,5.399999999999999,1,0,1,0,0,1,0,2,3.75,3.25,3.25,0,0
1156,1,39.199999999999996,0.7199999999999999,1,1,0,0,0,1,0,1,3.25,0.5,0.5,1,1
1157,1,19.599999999999998,0.7199999999999999,1,1,0,0,0,1,0,1,0.75,0.5,0.5,1,1
1158,1,19.599999999999998,1.7999999999999998,1,1,0,0,0,1,0,1,0.75,0.5,0.5,1,1
1159,4,0.7199999999999999,3.5999999999999996,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
1160,4,2.8799999999999994,3.5999999999999996,0,0,0,0,1,1,0,4,0.75,0.75,0.75,0,0
1161,4,3.5999999999999996,1.0799999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
1162,4,3.5999999999999996,0.7199999999999999,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
1163,4,26.7,0.7199999999999999,0,0,0,0,1,1,0,4,1.75,0.5,0.5,0,1
1164,1,3.5999999999999996,1.0799999999999998,0,1,0,0,0,1,0,1,0.75,0.5,0.5,1,0
1165,4,2.8799999999999994,7.199999999999999,0,0,0,0,1,1,0,4,0.75,2.25,2.25,0,1
1166,4,3.5999999999999996,19.599999999999998,0,0,0,0,1,1,0,4,0.75,1.75,1.75,0,1
1167,3,1.7999999999999998,3.5999999999999996,1,0,0,1,0,1,0,3,0.5,0.75,0.75,0,0
1168,4,2.0,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
1169,4,15.0,1.7999999999999998,1,0,0,0,1,1,0,4,2.25,0.5,0.5,0,0
1170,3,2.52,26.7,0,0,0,1,0,1,0,3,0.75,3.25,3.25,0,1
1171,4,1.7999999999999998,5.0,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
1172,3,3.5999999999999996,3.5999999999999996,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,0
1173,3,1.7999999999999998,26.7,1,0,0,1,0,1,0,3,0.5,3.25,3.25,0,0
1174,4,1.7999999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
1175,4,1.7999999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
